station,tdate,mean_monthly_temperature,min_monthly_temperature,max_monthly_temperature,monthly_rainfall,year,month
Changi,2017-08-01,28.296774193548387,23.499999999999996,27.600000000000005,84.19999999999999,2017,8
Changi,2017-09-01,28.11935483870968,23.7,27.800000000000008,125.2,2017,9
Changi,2017-10-01,27.963333333333335,22.300000000000004,27.300000000000004,121.59999999999998,2017,10
Changi,2017-11-01,27.88064516129032,23.499999999999996,27.200000000000003,270.99999999999994,2017,11
Changi,2017-12-01,27.07,23.100000000000005,26.000000000000004,371.20000000000005,2017,12
Changi,2018-01-01,26.990322580645163,23.2,26.100000000000005,286.99999999999994,2018,1
Changi,2018-02-01,26.112903225806452,21.299999999999997,25.200000000000003,14.800000000000004,2018,2
Changi,2018-03-01,27.160714285714285,23.499999999999996,25.900000000000002,44.6,2018,3
Changi,2018-04-01,27.970967741935485,23.600000000000005,26.400000000000002,61.199999999999996,2018,4
Changi,2018-05-01,28.496666666666666,22.600000000000005,27.100000000000005,132.2,2018,5
Changi,2018-06-01,28.648387096774194,23.600000000000005,28.300000000000004,182.60000000000002,2018,6
Changi,2018-07-01,28.413333333333334,22.9,28.300000000000004,143.19999999999996,2018,7
Changi,2018-08-01,28.48709677419355,21.900000000000002,28.000000000000004,121.59999999999998,2018,8
Changi,2018-09-01,28.519354838709678,21.900000000000002,27.900000000000002,144.39999999999998,2018,9
Changi,2018-10-01,27.97,21.4,27.300000000000004,234.39999999999992,2018,10
Changi,2018-11-01,27.903225806451612,22.499999999999996,28.000000000000004,169.60000000000005,2018,11
Changi,2018-12-01,27.293333333333333,22.400000000000002,26.000000000000004,172.6,2018,12
Changi,2019-01-01,27.587096774193547,23.600000000000005,26.300000000000004,63.600000000000016,2019,1
Changi,2019-02-01,27.974193548387095,23.499999999999996,27.000000000000004,31.59999999999999,2019,2
Changi,2019-03-01,28.21785714285714,21.900000000000002,26.500000000000004,72.20000000000002,2019,3
Changi,2019-04-01,28.703225806451613,22.300000000000004,27.200000000000003,174.80000000000013,2019,4
Changi,2019-05-01,28.64666666666667,22.700000000000003,27.800000000000008,69,2019,5
Changi,2019-06-01,29.261290322580646,22.799999999999997,28.400000000000002,173.79999999999998,2019,6
Changi,2019-07-01,28.42,23.300000000000004,27.900000000000002,12.200000000000001,2019,7
Changi,2019-08-01,29.025806451612905,23.899999999999995,28.000000000000004,11.8,2019,8
Changi,2019-09-01,29.12258064516129,24.499999999999996,27.800000000000008,22.8,2019,9
Changi,2019-10-01,29.036666666666665,22.9,27.600000000000005,176.79999999999998,2019,10
Changi,2019-11-01,28.138709677419353,22.9,26.800000000000004,137.39999999999998,2019,11
Changi,2019-12-01,28.013333333333332,22.9,27.000000000000004,421.50000000000006,2019,12
Changi,2020-01-01,26.74516129032258,22.700000000000003,26.000000000000004,88.4,2020,1
Changi,2020-02-01,27.73225806451613,23.800000000000004,26.500000000000004,64.99999999999999,2020,2
Changi,2020-03-01,27.858620689655172,23.7,26.600000000000005,108.79999999999997,2020,3
Changi,2020-04-01,28.616129032258065,24.099999999999998,27.100000000000005,188,2020,4
Changi,2020-05-01,28.85,23.800000000000004,27.500000000000004,255.60000000000002,2020,5
Changi,2020-06-01,28.912903225806453,23.600000000000005,28.600000000000005,233.79999999999998,2020,6
Changi,2020-07-01,28.116666666666667,23.7,28.100000000000005,140.8,2020,7
Changi,2020-08-01,27.951612903225808,23.7,27.800000000000008,103.39999999999999,2020,8
Changi,2020-09-01,28.280645161290323,22.499999999999996,28.200000000000003,150.20000000000002,2020,9
Changi,2020-10-01,27.533333333333335,21.900000000000002,27.300000000000004,78.79999999999998,2020,10
Changi,2020-11-01,28.293548387096774,22.200000000000003,27.500000000000004,220.59999999999994,2020,11
Changi,2020-12-01,27.246666666666666,23.300000000000004,27.300000000000004,253.20000000000007,2020,12
Changi,2021-01-01,27.174193548387098,23.000000000000004,26.000000000000004,692.8000000000001,2021,1
Changi,2021-02-01,25.980645161290322,21.700000000000003,25.200000000000003,1,2021,2
Changi,2021-03-01,27.271428571428572,23.7,25.600000000000005,182.40000000000003,2021,3
Changi,2021-04-01,27.92258064516129,23.000000000000004,26.200000000000003,290.3999999999999,2021,4
Changi,2021-05-01,28.243333333333332,23.100000000000005,27.100000000000005,245.79999999999993,2021,5
Changi,2021-06-01,28.703225806451613,22.9,28.100000000000005,93.39999999999999,2021,6
Changi,2021-07-01,28.533333333333335,23.4,27.700000000000003,195.8,2021,7
Changi,2021-08-01,28.61935483870968,23.2,28.100000000000005,293.6000000000001,2021,8
Changi,2021-09-01,27.587096774193547,21.900000000000002,27.300000000000004,205.4,2021,9
Changi,2021-10-01,28.3,22.499999999999996,27.400000000000002,176.99999999999997,2021,10
Changi,2021-11-01,28.474193548387095,23.2,28.200000000000003,312.40000000000003,2021,11
Changi,2021-12-01,27.59,22.799999999999997,26.900000000000002,119.60000000000001,2021,12
Changi,2022-01-01,27.677419354838708,22.9,26.600000000000005,99.79999999999998,2022,1
Changi,2022-02-01,27.448387096774194,23.2,26.200000000000003,175,2022,2
Changi,2022-03-01,27.289285714285715,22.600000000000005,26.500000000000004,163.2,2022,3
Changi,2022-04-01,28.09032258064516,23.000000000000004,26.800000000000004,239.59999999999997,2022,4
Changi,2022-05-01,28.1,23.100000000000005,26.800000000000004,102.00000000000001,2022,5
Changi,2022-06-01,29.161290322580644,23.499999999999996,27.900000000000002,211.79999999999995,2022,6
Changi,2022-07-01,27.923333333333332,22.9,27.100000000000005,145.19999999999993,2022,7
Changi,2022-08-01,28.606451612903225,22.200000000000003,28.300000000000004,141.40000000000003,2022,8
Changi,2022-09-01,28.135483870967743,23.7,28.000000000000004,121.00000000000001,2022,9
Changi,2022-10-01,27.93,22.400000000000002,26.700000000000003,279.6,2022,10
Changi,2022-11-01,27.545161290322582,23.100000000000005,27.000000000000004,313.79999999999995,2022,11
Changi,2022-12-01,27.366666666666667,22.400000000000002,26.000000000000004,215.39999999999995,2022,12
Changi,2023-01-01,26.748387096774195,23.100000000000005,25.800000000000004,302.6000000000001,2023,1
Changi,2023-02-01,26.53548387096774,22.400000000000002,25.500000000000004,324.4000000000001,2023,2
Changi,2023-03-01,26.946428571428573,21.700000000000003,25.800000000000004,243.39999999999998,2023,3
Changi,2023-04-01,27.070967741935483,21.800000000000004,26.400000000000002,222.80000000000004,2023,4
Changi,2023-05-01,28.543333333333333,23.000000000000004,28.100000000000005,112.79999999999998,2023,5
Changi,2023-06-01,29.454838709677418,23.4,29.000000000000004,228.39999999999998,2023,6
Changi,2023-07-01,29.016666666666666,23.499999999999996,28.400000000000002,158,2023,7
Changi,2023-08-01,28.74516129032258,22.799999999999997,28.400000000000002,114,2023,8
Changi,2023-09-01,28.68064516129032,23.7,28.200000000000003,132.99999999999994,2023,9
Changi,2023-10-01,28.743333333333332,23.300000000000004,27.900000000000002,96.59999999999998,2023,10
Changi,2023-11-01,29.006451612903227,24.2,28.000000000000004,218.99999999999997,2023,11
Changi,2023-12-01,27.863333333333333,23.899999999999995,26.900000000000002,256.19999999999993,2023,12
Choa Chu Kang (South),2014-01-01,26.34193548387097,21.500000000000004,25.800000000000004,79.39999999999999,2014,1
Choa Chu Kang (South),2014-02-01,26.125806451612902,22.600000000000005,24.800000000000004,13.400000000000002,2014,2
Choa Chu Kang (South),2014-03-01,27.310714285714287,22.499999999999996,25.400000000000002,136.00000000000003,2014,3
Choa Chu Kang (South),2014-04-01,27.7,23.600000000000005,26.000000000000004,186.60000000000002,2014,4
Choa Chu Kang (South),2014-05-01,27.81,23.000000000000004,26.100000000000005,301.80000000000007,2014,5
Choa Chu Kang (South),2014-06-01,28.006451612903227,22.000000000000004,26.000000000000004,236.79999999999998,2014,6
Choa Chu Kang (South),2014-07-01,28.84,22.499999999999996,28.200000000000003,249.60000000000005,2014,7
Choa Chu Kang (South),2014-08-01,28.45806451612903,22.000000000000004,27.700000000000003,141.16034055854274,2014,8
Choa Chu Kang (South),2014-09-01,28.31569892473118,22.552237118848513,27.180830775070298,156.79999999999993,2014,9
Choa Chu Kang (South),2014-10-01,28.173333333333332,22.200000000000003,26.800000000000004,91.19999999999999,2014,10
Choa Chu Kang (South),2014-11-01,28.074193548387097,23.800000000000004,26.700000000000003,189.6,2014,11
Choa Chu Kang (South),2014-12-01,27.126666666666665,23.000000000000004,26.000000000000004,336.79999999999995,2014,12
Choa Chu Kang (South),2015-01-01,26.612903225806452,22.400000000000002,25.300000000000004,88.99999999999999,2015,1
Choa Chu Kang (South),2015-02-01,26.838709677419356,22.499999999999996,25.100000000000005,31.799999999999994,2015,2
Choa Chu Kang (South),2015-03-01,27.383870967741935,23.1958489447551,25.824017207027577,164.40000000000003,2015,3
Choa Chu Kang (South),2015-04-01,27.929032258064517,23.499999999999996,26.700000000000003,278.20000000000005,2015,4
Choa Chu Kang (South),2015-05-01,27.88,22.799999999999997,26.800000000000004,249.80207058269337,2015,5
Choa Chu Kang (South),2015-07-01,28.48,22.700000000000003,27.500000000000004,82.20000000000002,2015,7
Choa Chu Kang (South),2015-08-01,28.629032258064516,22.600000000000005,27.400000000000002,138.39999999999998,2015,8
Choa Chu Kang (South),2015-09-01,27.93548387096774,22.600000000000005,27.100000000000005,80.6,2015,9
Choa Chu Kang (South),2015-10-01,28.13,22.9,26.700000000000003,130.4,2015,10
Choa Chu Kang (South),2015-11-01,28.196774193548386,21.800000000000004,26.700000000000003,240.00000000000003,2015,11
Choa Chu Kang (South),2015-12-01,27.023333333333333,23.000000000000004,26.000000000000004,267.00000000000006,2015,12
Choa Chu Kang (South),2016-01-01,27.141935483870967,22.799999999999997,25.800000000000004,199.40000000000003,2016,1
Choa Chu Kang (South),2016-02-01,27.461290322580645,23.2,26.200000000000003,112.64145878439409,2016,2
Choa Chu Kang (South),2016-03-01,28.01451612903226,23.871100753024415,26.729058424092685,49.599999999999994,2016,3
Choa Chu Kang (South),2016-04-01,28.56774193548387,25.099999999999998,26.700000000000003,187.19999999999996,2016,4
Choa Chu Kang (South),2016-05-01,28.746666666666666,24.4,27.400000000000002,238.4,2016,5
Choa Chu Kang (South),2016-06-01,28.732258064516127,24.2,27.300000000000004,358.5999999999999,2016,6
Choa Chu Kang (South),2016-07-01,27.95,23.000000000000004,27.700000000000003,431.59999999999997,2016,7
Choa Chu Kang (South),2016-08-01,27.970967741935485,22.499999999999996,27.700000000000003,192.2,2016,8
Choa Chu Kang (South),2016-09-01,28.75483870967742,22.1,27.600000000000005,148.60000000000002,2016,9
Choa Chu Kang (South),2016-10-01,28.21,22.600000000000005,26.900000000000002,220.99999999999997,2016,10
Choa Chu Kang (South),2016-11-01,28.06774193548387,22.600000000000005,27.000000000000004,239.4,2016,11
Choa Chu Kang (South),2016-12-01,28.061612903225807,23.100000000000005,25.700000000000003,187.19999999999996,2016,12
Choa Chu Kang (South),2017-01-01,28.05548387096774,23.100000000000005,26.800000000000004,240.59999999999994,2017,1
Choa Chu Kang (South),2017-02-01,28.049354838709675,22.9,27.200000000000003,147.4,2017,2
Choa Chu Kang (South),2017-03-01,28.043225806451613,23.000000000000004,25.500000000000004,294.59999999999997,2017,3
Choa Chu Kang (South),2017-04-01,28.03709677419355,23.2,25.800000000000004,226.5564849208848,2017,4
Choa Chu Kang (South),2017-05-01,28.030967741935484,22.944981671389154,26.440001704165258,263.67431509585253,2017,5
Choa Chu Kang (South),2017-06-01,28.024838709677418,22.89888435958877,26.43347357024637,199.88916813735116,2017,6
Choa Chu Kang (South),2017-07-01,28.018709677419356,22.67772069646955,27.086226170562384,235.19211357574846,2017,7
Choa Chu Kang (South),2017-08-01,28.012580645161293,22.604487065349517,27.054299505279374,176.59999999999982,2017,8
Choa Chu Kang (South),2017-09-01,28.006451612903227,22.400000000000002,27.700000000000003,239.2,2017,9
Choa Chu Kang (South),2017-10-01,27.69,22.799999999999997,26.900000000000002,179.20000000000002,2017,10
Choa Chu Kang (South),2017-11-01,28.106451612903225,23.100000000000005,27.200000000000003,299.8,2017,11
Choa Chu Kang (South),2017-12-01,26.996666666666666,22.600000000000005,25.900000000000002,207.20000000000007,2017,12
Choa Chu Kang (South),2018-01-01,27.448387096774194,22.700000000000003,26.600000000000005,160.37655527951512,2018,1
Choa Chu Kang (South),2018-02-01,27.320622119815667,22.69003292983734,25.734469393852436,114,2018,2
Choa Chu Kang (South),2018-03-01,27.192857142857143,22.600000000000005,25.500000000000004,234.99999999999991,2018,3
Choa Chu Kang (South),2018-04-01,27.574193548387097,21.4,26.400000000000002,316.6,2018,4
Choa Chu Kang (South),2018-05-01,27.933333333333334,23.600000000000005,26.800000000000004,274.4,2018,5
Choa Chu Kang (South),2018-06-01,27.925806451612903,22.9,27.400000000000002,358.19999999999993,2018,6
Choa Chu Kang (South),2018-07-01,27.956666666666667,21.800000000000004,28.000000000000004,147.60000000000002,2018,7
Choa Chu Kang (South),2018-08-01,28.26774193548387,21.199999999999996,27.500000000000004,63.199999999999996,2018,8
Choa Chu Kang (South),2018-09-01,28.493548387096773,21.800000000000004,27.600000000000005,179.79999999999998,2018,9
Choa Chu Kang (South),2018-10-01,27.673333333333332,22.200000000000003,26.900000000000002,344.20000000000005,2018,10
Choa Chu Kang (South),2018-11-01,27.38064516129032,22.400000000000002,27.400000000000002,320.6000000000001,2018,11
Choa Chu Kang (South),2018-12-01,27.03,21.900000000000002,25.200000000000003,182.2,2018,12
Choa Chu Kang (South),2019-01-01,27.31290322580645,23.7,26.000000000000004,102.80000000000001,2019,1
Choa Chu Kang (South),2019-02-01,27.79032258064516,23.4,26.500000000000004,73.00000000000001,2019,2
Choa Chu Kang (South),2019-03-01,28.139285714285712,22.300000000000004,26.700000000000003,187.59999999999997,2019,3
Choa Chu Kang (South),2019-04-01,28.62258064516129,22.000000000000004,26.800000000000004,214.6,2019,4
Choa Chu Kang (South),2019-05-01,28.413333333333334,22.499999999999996,26.700000000000003,202.79999999999995,2019,5
Choa Chu Kang (South),2019-06-01,28.63225806451613,23.000000000000004,27.300000000000004,261.3999999999999,2019,6
Choa Chu Kang (South),2019-07-01,28.093333333333334,22.600000000000005,27.500000000000004,130.59999999999997,2019,7
Choa Chu Kang (South),2019-08-01,28.651612903225807,22.499999999999996,27.600000000000005,32,2019,8
Choa Chu Kang (South),2019-09-01,28.974193548387095,24.000000000000004,27.400000000000002,130.4,2019,9
Choa Chu Kang (South),2019-10-01,28.763333333333332,23.000000000000004,27.100000000000005,221.59999999999994,2019,10
Choa Chu Kang (South),2019-11-01,27.425806451612903,22.9,25.600000000000005,289.2,2019,11
Choa Chu Kang (South),2019-12-01,27.57,22.600000000000005,26.100000000000005,290.70000000000005,2019,12
Choa Chu Kang (South),2020-01-01,26.593548387096774,22.600000000000005,26.200000000000003,124.2,2020,1
Choa Chu Kang (South),2020-02-01,27.54193548387097,23.4,26.200000000000003,62.2,2020,2
Choa Chu Kang (South),2020-03-01,27.817241379310346,23.2,26.200000000000003,181.4,2020,3
Choa Chu Kang (South),2020-04-01,28.529032258064518,22.400000000000002,27.100000000000005,270.19999999999993,2020,4
Choa Chu Kang (South),2020-05-01,28.54,23.2,27.500000000000004,282.80000000000007,2020,5
Choa Chu Kang (South),2020-06-01,28.661290322580644,23.000000000000004,28.500000000000004,339.6000000000001,2020,6
Choa Chu Kang (South),2020-07-01,27.866666666666667,22.9,27.800000000000008,294.59999999999997,2020,7
Choa Chu Kang (South),2020-08-01,27.493548387096773,21.500000000000004,27.700000000000003,207.60000000000005,2020,8
Choa Chu Kang (South),2020-09-01,28.15483870967742,22.000000000000004,27.800000000000008,279.3999999999999,2020,9
Choa Chu Kang (South),2020-10-01,27.246666666666666,22.200000000000003,26.700000000000003,219.40000000000003,2020,10
Choa Chu Kang (South),2020-11-01,28.15483870967742,22.9,26.900000000000002,270.59999999999997,2020,11
Choa Chu Kang (South),2020-12-01,27.003333333333334,23.000000000000004,26.300000000000004,208.00000000000014,2020,12
Choa Chu Kang (South),2021-01-01,26.954838709677418,22.700000000000003,25.500000000000004,413.4,2021,1
Choa Chu Kang (South),2021-02-01,25.806451612903224,21.6,24.800000000000004,61.199999999999996,2021,2
Choa Chu Kang (South),2021-03-01,27.307142857142857,23.499999999999996,25.500000000000004,412.00000000000006,2021,3
Choa Chu Kang (South),2021-04-01,27.478571428571428,22.90558944915422,25.59202933418256,340.3999999999999,2021,4
Choa Chu Kang (South),2021-05-01,27.65,22.300000000000004,26.400000000000002,227,2021,5
Choa Chu Kang (South),2021-06-01,28.267741935483873,22.799999999999997,27.400000000000002,311.19999999999993,2021,6
Choa Chu Kang (South),2021-07-01,28.1,22.799999999999997,26.800000000000004,246.20000000000005,2021,7
Choa Chu Kang (South),2021-08-01,28.296774193548387,22.600000000000005,28.200000000000003,581.6000000000001,2021,8
Choa Chu Kang (South),2021-09-01,27.164516129032258,22.300000000000004,26.900000000000002,313.4000000000001,2021,9
Choa Chu Kang (South),2021-10-01,27.803333333333335,22.499999999999996,26.400000000000002,147.99999999999997,2021,10
Choa Chu Kang (South),2021-11-01,28.335483870967742,23.000000000000004,28.100000000000005,185.2,2021,11
Choa Chu Kang (South),2021-12-01,27.41,22.9,26.600000000000005,208.59999999999994,2021,12
Choa Chu Kang (South),2022-01-01,27.403225806451612,23.4,26.500000000000004,112.60000000000001,2022,1
Choa Chu Kang (South),2022-02-01,27.374193548387098,23.2,25.700000000000003,205.2,2022,2
Choa Chu Kang (South),2022-03-01,27.02857142857143,21.900000000000002,26.200000000000003,324.7999999999999,2022,3
Choa Chu Kang (South),2022-04-01,27.90967741935484,23.000000000000004,26.700000000000003,175.60000000000005,2022,4
Choa Chu Kang (South),2022-05-01,27.89,22.600000000000005,26.200000000000003,211.2,2022,5
Choa Chu Kang (South),2022-06-01,28.983870967741936,23.600000000000005,27.300000000000004,223.99999999999994,2022,6
Choa Chu Kang (South),2022-07-01,27.626666666666665,22.000000000000004,27.600000000000005,88.60000000000001,2022,7
Choa Chu Kang (South),2022-08-01,28.48709677419355,22.400000000000002,28.000000000000004,338.1999999999999,2022,8
Choa Chu Kang (South),2022-09-01,27.638709677419357,22.200000000000003,27.600000000000005,233.99999999999994,2022,9
Choa Chu Kang (South),2022-10-01,27.45967741935484,22.616974779880948,27.233987488801716,373.6,2022,10
Choa Chu Kang (South),2022-11-01,27.280645161290323,22.700000000000003,26.700000000000003,396.19999999999993,2022,11
Choa Chu Kang (South),2022-12-01,27.07,22.1,26.100000000000005,215.60000000000002,2022,12
Choa Chu Kang (South),2023-01-01,26.448387096774194,22.9,25.300000000000004,257.00000000000006,2023,1
Choa Chu Kang (South),2023-02-01,26.43225806451613,22.499999999999996,25.600000000000005,357.9999999999999,2023,2
Choa Chu Kang (South),2023-03-01,26.667857142857144,21.900000000000002,25.500000000000004,326.20000000000005,2023,3
Choa Chu Kang (South),2023-04-01,26.70967741935484,21.700000000000003,25.500000000000004,240.20000000000005,2023,4
Choa Chu Kang (South),2023-05-01,28.106666666666666,22.600000000000005,26.800000000000004,216.60000000000005,2023,5
Choa Chu Kang (South),2023-06-01,29.219354838709677,22.400000000000002,28.500000000000004,311.99999999999994,2023,6
Choa Chu Kang (South),2023-07-01,28.703333333333333,22.300000000000004,27.900000000000002,310.80000000000007,2023,7
Choa Chu Kang (South),2023-08-01,28.26451612903226,22.1,27.900000000000002,134.20000000000002,2023,8
Choa Chu Kang (South),2023-09-01,28.480645161290322,22.1,28.000000000000004,167.19999999999982,2023,9
Choa Chu Kang (South),2023-10-01,28.64,23.600000000000005,27.600000000000005,133.40000000000003,2023,10
Choa Chu Kang (South),2023-11-01,28.729032258064517,23.300000000000004,27.500000000000004,413.7999999999999,2023,11
Choa Chu Kang (South),2023-12-01,27.576666666666668,22.9,25.900000000000002,394.20000000000005,2023,12
Clementi,2014-01-01,26.20967741935484,21.800000000000004,25.800000000000004,49.99999999999999,2014,1
Clementi,2014-02-01,25.938709677419354,22.499999999999996,24.700000000000003,20.599999999999984,2014,2
Clementi,2014-03-01,26.832142857142856,22.200000000000003,24.900000000000002,73.2,2014,3
Clementi,2014-04-01,27.39032258064516,23.7,26.200000000000003,175,2014,4
Clementi,2014-05-01,27.903333333333332,23.000000000000004,26.900000000000002,224.80000000000004,2014,5
Clementi,2014-06-01,28.129032258064516,22.400000000000002,27.200000000000003,176.99999999999997,2014,6
Clementi,2014-07-01,28.553333333333335,22.499999999999996,28.000000000000004,242.79999999999995,2014,7
Clementi,2014-08-01,28.183870967741935,22.200000000000003,27.800000000000008,258.00000000000006,2014,8
Clementi,2014-09-01,27.141935483870967,21.800000000000004,26.900000000000002,107.59999999999998,2014,9
Clementi,2014-10-01,28.08,22.1,27.000000000000004,149.19999999999987,2014,10
Clementi,2014-11-01,28.038709677419355,22.799999999999997,27.400000000000002,375.00000000000006,2014,11
Clementi,2014-12-01,26.986666666666668,23.000000000000004,26.700000000000003,402.5999999999999,2014,12
Clementi,2015-01-01,26.558064516129033,22.300000000000004,25.500000000000004,106.2,2015,1
Clementi,2015-02-01,26.548387096774192,23.100000000000005,24.900000000000002,52.59999999999999,2015,2
Clementi,2015-03-01,27.00483870967742,22.691069049696512,25.639488776803013,87.8,2015,3
Clementi,2015-04-01,27.461290322580645,22.499999999999996,26.000000000000004,283.5999999999999,2015,4
Clementi,2015-05-01,27.773333333333333,22.300000000000004,26.300000000000004,154.80000000000004,2015,5
Clementi,2015-06-01,28.25483870967742,23.600000000000005,27.800000000000008,69.6,2015,6
Clementi,2015-07-01,28.330000000000002,22.1,27.700000000000003,51.400000000000006,2015,7
Clementi,2015-08-01,28.470967741935485,22.499999999999996,27.500000000000004,127.80000000000003,2015,8
Clementi,2015-09-01,27.780645161290323,22.300000000000004,27.300000000000004,95.20000000000002,2015,9
Clementi,2015-10-01,28.05666666666667,23.100000000000005,27.000000000000004,127.80000000000003,2015,10
Clementi,2015-11-01,28.267741935483873,21.6,27.100000000000005,320.20000000000005,2015,11
Clementi,2015-12-01,27.35,22.700000000000003,26.500000000000004,336.20000000000005,2015,12
Clementi,2016-01-01,27.296774193548387,23.000000000000004,26.100000000000005,234.79999999999995,2016,1
Clementi,2016-02-01,27.558064516129033,23.000000000000004,26.100000000000005,170.79999999999984,2016,2
Clementi,2016-03-01,27.27241379310345,22.9,26.000000000000004,76.00000000000001,2016,3
Clementi,2016-04-01,28.34193548387097,24.4,26.700000000000003,203.79999999999995,2016,4
Clementi,2016-05-01,28.830000000000002,23.4,27.300000000000004,164.79999999999998,2016,5
Clementi,2016-06-01,28.89677419354839,23.7,28.100000000000005,206.79999999999993,2016,6
Clementi,2016-07-01,28.136666666666667,22.499999999999996,27.900000000000002,275.5999999999999,2016,7
Clementi,2016-08-01,27.967741935483872,21.299999999999997,27.800000000000008,97.40000000000002,2016,8
Clementi,2016-09-01,28.703225806451613,22.200000000000003,27.600000000000005,182,2016,9
Clementi,2016-10-01,28.196666666666665,21.800000000000004,27.400000000000002,219.82232348283424,2016,10
Clementi,2016-11-01,28.17057673509286,22.246124938264153,26.65415349058946,394,2016,11
Clementi,2016-12-01,28.14448680351906,22.700000000000003,25.900000000000002,205,2016,12
Clementi,2017-01-01,28.118396871945258,22.543429445075997,26.134371646193724,177.59999999999997,2017,1
Clementi,2017-02-01,28.092306940371454,22.398376885228792,26.25356660404684,129,2017,2
Clementi,2017-03-01,28.066217008797654,22.226675803648376,26.551229332967594,197.60000000000005,2017,3
Clementi,2017-04-01,28.04012707722385,22.1,26.600000000000005,154.93675368954996,2017,4
Clementi,2017-05-01,28.01403714565005,22.1500825286074,26.953709392891753,165.41594265786372,2017,5
Clementi,2017-06-01,27.987947214076247,22.296354463035293,26.964087315004797,135.7935875501189,2017,6
Clementi,2017-07-01,27.961857282502443,22.31876527350755,27.345096866915227,136.8822922836169,2017,7
Clementi,2017-08-01,27.935767350928643,22.491714823182114,27.328101747889107,117.80000000000001,2017,8
Clementi,2017-09-01,27.90967741935484,22.499999999999996,27.700000000000003,181.87283808943366,2017,9
Clementi,2017-10-01,27.96451612903226,23.000000000000004,27.200000000000003,244,2017,10
Clementi,2017-11-01,28.019354838709678,22.9,27.400000000000002,171.6855391804214,2017,11
Clementi,2017-12-01,28.02488479262673,23.07657456910314,27.354923882287693,105.49423419568153,2017,12
Clementi,2018-01-01,28.03041474654378,23.098664546072303,27.594643881106602,68.87190144653522,2018,1
Clementi,2018-02-01,28.03594470046083,23.246773306805885,27.540444694369835,32.800000000000004,2018,2
Clementi,2018-03-01,28.04147465437788,23.30115832589423,27.79194153845129,79.46085902060183,2018,3
Clementi,2018-04-01,28.04700460829493,23.419889440163203,27.72475883342089,116.97059286624031,2018,4
Clementi,2018-05-01,28.05253456221198,23.499028035343095,27.996974414720405,235.79999999999993,2018,5
Clementi,2018-06-01,28.058064516129033,23.600000000000005,27.900000000000002,567.2000000000002,2018,6
Clementi,2018-07-01,27.883333333333333,21.900000000000002,28.200000000000003,143.59999999999997,2018,7
Clementi,2018-08-01,28.038709677419355,21.099999999999998,27.300000000000004,111.39999999999999,2018,8
Clementi,2018-09-01,28.15483870967742,22.300000000000004,27.500000000000004,253.60000000000014,2018,9
Clementi,2018-10-01,27.586666666666666,22.000000000000004,26.900000000000002,196.19999999999987,2018,10
Clementi,2018-11-01,27.638709677419353,21.900000000000002,27.600000000000005,368.7999999999999,2018,11
Clementi,2018-12-01,27.27,22.000000000000004,25.400000000000002,355.99999999999994,2018,12
Clementi,2019-01-01,27.506451612903227,22.400000000000002,26.500000000000004,108.20000000000005,2019,1
Clementi,2019-02-01,27.696774193548386,23.2,26.400000000000002,41.199999999999996,2019,2
Clementi,2019-03-01,27.857142857142858,23.100000000000005,26.500000000000004,116.2,2019,3
Clementi,2019-04-01,28.448387096774194,21.500000000000004,26.700000000000003,228.49999999999994,2019,4
Clementi,2019-05-01,28.446666666666665,22.000000000000004,27.400000000000002,211.79999999999995,2019,5
Clementi,2019-06-01,28.81290322580645,22.1,27.800000000000008,227,2019,6
Clementi,2019-07-01,28.01,22.400000000000002,27.500000000000004,71.2,2019,7
Clementi,2019-08-01,28.45806451612903,23.100000000000005,27.500000000000004,27.799999999999994,2019,8
Clementi,2019-09-01,28.56451612903226,24.000000000000004,27.200000000000003,114.39999999999999,2019,9
Clementi,2019-10-01,28.453333333333333,22.499999999999996,27.100000000000005,131.20000000000002,2019,10
Clementi,2019-11-01,27.825806451612902,23.000000000000004,26.300000000000004,213.39999999999986,2019,11
Clementi,2019-12-01,27.816666666666666,22.9,26.900000000000002,248.00000000000006,2019,12
Clementi,2020-01-01,26.448387096774194,21.800000000000004,26.000000000000004,121.80000000000003,2020,1
Clementi,2020-02-01,27.44516129032258,23.2,26.000000000000004,90.99999999999994,2020,2
Clementi,2020-03-01,27.53103448275862,23.100000000000005,25.800000000000004,138.80000000000004,2020,3
Clementi,2020-04-01,28.29032258064516,23.499999999999996,26.700000000000003,289.2,2020,4
Clementi,2020-05-01,28.53,23.100000000000005,27.100000000000005,241.20000000000005,2020,5
Clementi,2020-06-01,28.825806451612902,23.2,28.000000000000004,293.39999999999986,2020,6
Clementi,2020-07-01,27.986666666666668,23.100000000000005,27.800000000000008,140.60000000000002,2020,7
Clementi,2020-08-01,27.674193548387098,23.2,27.700000000000003,116.80000000000003,2020,8
Clementi,2020-09-01,28.038709677419355,22.400000000000002,28.000000000000004,398.00000000000006,2020,9
Clementi,2020-10-01,27.25,21.500000000000004,27.300000000000004,196.10000000000002,2020,10
Clementi,2020-11-01,28.151612903225807,22.600000000000005,27.500000000000004,233.20000000000007,2020,11
Clementi,2020-12-01,27.32688172043011,22.291266312482634,26.550516188793356,233.4177105149874,2020,12
Clementi,2021-01-01,26.502150537634407,21.713806841128374,25.793680514102377,394.20000000000005,2021,1
Clementi,2021-02-01,25.677419354838708,21.4,24.800000000000004,24.400000000000006,2021,2
